"","StandortID","KaboStatus","AktStandorttyp","x_200","y_200","Gemeinde","periode","p.dat","param_txt","einheit","WertOB","WertOB_tab","Klasse_OB","WertUB","WertUB_tab","Klasse_UB"
"9057",7177,"HS","Acker",2708000,1254400,"Turbenthal",3,2007-04-18,"Blei","ppm",23.4,"23.4","0",15.8,"15.8","0"
"9058",7177,"HS","Acker",2708000,1254400,"Turbenthal",4,2012-10-17,"Blei","ppm",22.1,"22.1","0",17.2,"17.2","0"
"9059",7177,"HS","Acker",2708000,1254400,"Turbenthal",5,2017-10-05,"Blei","ppm",21.6,"21.6","0",15.6,"15.6","0"
"9060",7177,"HS","Acker",2708000,1254400,"Turbenthal",6,2022-08-10,"Blei","ppm",22.5,"22.5","0",15.7,"15.7","0"
"9061",7178,"NS","Acker",2699800,1254000,"Weisslingen",1,1997-05-28,"Blei","ppm",30,"30","0",17.4,"17.4","0"
"9062",7178,"NS","Acker",2699800,1254000,"Weisslingen",2,2002-05-22,"Blei","ppm",26.8,"26.8","0",17.8,"17.8","0"
"9063",7178,"NS","Acker",2699800,1254000,"Weisslingen",3,2007-04-18,"Blei","ppm",26.2,"26.2","0",17.3,"17.3","0"
"9064",7178,"NS","Acker",2699800,1254000,"Weisslingen",4,2012-03-14,"Blei","ppm",25.8,"25.8","0",15.3,"15.3","0"
"9065",7178,"NS","Acker",2699800,1254000,"Weisslingen",5,2017-03-22,"Blei","ppm",25.5,"25.5","0",15,"15","0"
"9066",7178,"NS","Acker",2699800,1254000,"Weisslingen",6,2022-03-30,"Blei","ppm",28,"28","0",15,"15","0"
"9067",7179,"HS","Acker",2699800,1252600,"Weisslingen",1,1997-05-28,"Blei","ppm",33.3,"33.3","0",14.1,"14.1","0"
"9068",7179,"HS","Acker",2699800,1252600,"Weisslingen",2,2002-07-31,"Blei","ppm",34.5,"34.5","0",13.5,"13.5","0"
"9069",7179,"HS","Acker",2699800,1252600,"Weisslingen",3,2007-08-09,"Blei","ppm",33.3,"33.3","0",16.2,"16.2","0"
"9070",7179,"HS","Acker",2699800,1252600,"Weisslingen",4,2012-03-15,"Blei","ppm",32.1,"32.1","0",13.4,"13.4","0"
"9071",7179,"HS","Acker",2699800,1252600,"Weisslingen",5,2017-03-22,"Blei","ppm",31.5,"31.5","0",12.8,"12.8","0"
"9072",7179,"HS","Acker",2699800,1252600,"Weisslingen",6,2022-04-21,"Blei","ppm",33.6,"33.6","0",18.1,"18.1","0"
"9073",7180,"HS","Grünland",2700400,1249600,"Russikon",1,1997-06-10,"Blei","ppm",23.1,"23.1","0",15.4,"15.4","0"
"9074",7180,"HS","Grünland",2700400,1249600,"Russikon",2,2002-04-03,"Blei","ppm",21.4,"21.4","0",12.8,"12.8","0"
"9075",7180,"HS","Grünland",2700400,1249600,"Russikon",3,2007-04-04,"Blei","ppm",21.2,"21.2","0",12.5,"12.5","0"
"9076",7180,"HS","Grünland",2700400,1249600,"Russikon",4,2012-06-07,"Blei","ppm",21.4,"21.4","0",12.4,"12.4","0"
"9077",7180,"HS","Grünland",2700400,1249600,"Russikon",5,2017-05-17,"Blei","ppm",20.8,"20.8","0",11.2,"11.2","0"
"9078",7180,"HS","Grünland",2700400,1249600,"Russikon",6,2022-04-06,"Blei","ppm",20.3,"20.3","0",11.4,"11.4","0"
"9079",7181,"NS","Grünland",2700600,1249400,"Russikon",1,1997-06-05,"Blei","ppm",29.8,"29.8","0",14,"14","0"
"9080",7181,"NS","Grünland",2700600,1249400,"Russikon",2,2002-04-03,"Blei","ppm",23.1,"23.1","0",13.4,"13.4","0"
"9081",7181,"NS","Grünland",2700600,1249400,"Russikon",3,2007-04-04,"Blei","ppm",22.3,"22.3","0",13.9,"13.9","0"
"9082",7181,"NS","Grünland",2700600,1249400,"Russikon",4,2012-06-07,"Blei","ppm",22,"22","0",14.1,"14.1","0"
"9083",7181,"NS","Grünland",2700600,1249400,"Russikon",5,2017-06-29,"Blei","ppm",21.8,"21.8","0",13.1,"13.1","0"
"9084",7181,"NS","Grünland",2700600,1249400,"Russikon",6,2022-04-06,"Blei","ppm",21,"21","0",13,"13","0"
"9085",7182,"NS","Acker",2703200,1247400,"Hittnau",1,1997-06-05,"Blei","ppm",26.8,"26.8","0",14.1,"14.1","0"
"9086",7182,"NS","Acker",2703200,1247400,"Hittnau",2,2002-04-17,"Blei","ppm",25.1,"25.1","0",13.3,"13.3","0"
"9087",7182,"NS","Acker",2703200,1247400,"Hittnau",3,2007-04-17,"Blei","ppm",23.2,"23.2","0",12.9,"12.9","0"
"9088",7182,"NS","Acker",2703200,1247400,"Hittnau",4,2012-09-12,"Blei","ppm",22.2,"22.2","0",12,"12","0"
"9089",7182,"NS","Acker",2703200,1247400,"Hittnau",5,2017-09-20,"Blei","ppm",21.1,"21.1","0",11.1,"11.1","0"
"9090",7182,"NS","Acker",2703200,1247400,"Hittnau",6,2022-10-13,"Blei","ppm",23,"23","0",14,"14","0"
"9091",7183,"HS","Grünland",2705600,1247800,"Hittnau",1,1997-06-05,"Blei","ppm",34.7,"34.7","0",20.7,"20.7","0"
"9092",7183,"HS","Grünland",2705600,1247800,"Hittnau",2,2002-04-17,"Blei","ppm",34,"34","0",19.3,"19.3","0"
"9093",7183,"HS","Grünland",2705600,1247800,"Hittnau",3,2007-04-25,"Blei","ppm",31.3,"31.3","0",20.7,"20.7","0"
"9094",7183,"HS","Grünland",2705600,1247800,"Hittnau",4,2012-09-27,"Blei","ppm",29.4,"29.4","0",20.8,"20.8","0"
"9095",7183,"HS","Grünland",2705600,1247800,"Hittnau",5,2017-06-08,"Blei","ppm",30.1,"30.1","0",15.9,"15.9","0"
"9096",7183,"HS","Grünland",2705600,1247800,"Hittnau",6,2022-06-22,"Blei","ppm",30.2,"30.2","0",16.9,"16.9","0"
"9097",7184,"NS","Grünland",2705200,1245200,"Hittnau",1,1997-06-05,"Blei","ppm",26.5,"26.5","0",14.1,"14.1","0"
"9098",7184,"NS","Grünland",2705200,1245200,"Hittnau",2,2002-09-12,"Blei","ppm",26.9,"26.9","0",15.3,"15.3","0"
"9099",7184,"NS","Grünland",2705200,1245200,"Hittnau",3,2007-04-17,"Blei","ppm",25,"25","0",15.1,"15.1","0"
"9100",7184,"NS","Grünland",2705200,1245200,"Hittnau",4,2012-04-26,"Blei","ppm",24,"24","0",13.6,"13.6","0"
"9101",7184,"NS","Grünland",2705200,1245200,"Hittnau",5,2016-10-19,"Blei","ppm",24.5,"24.5","0",12.1,"12.1","0"
"9102",7185,"NS","Grünland",2706400,1240800,"Hinwil",1,1997-06-04,"Blei","ppm",24,"24","0",13.7,"13.7","0"
"9103",7185,"NS","Grünland",2706400,1240800,"Hinwil",2,2002-08-21,"Blei","ppm",21.9,"21.9","0",14.1,"14.1","0"
"9104",7185,"NS","Grünland",2706400,1240800,"Hinwil",3,2007-08-16,"Blei","ppm",22.8,"22.8","0",13.3,"13.3","0"
"9105",7185,"NS","Grünland",2706400,1240800,"Hinwil",4,2012-04-19,"Blei","ppm",20.2,"20.2","0",13.2,"13.2","0"
"9106",7185,"NS","Grünland",2706400,1240800,"Hinwil",5,2017-06-29,"Blei","ppm",21.7,"21.7","0",12.8,"12.8","0"
"9107",7185,"NS","Grünland",2706400,1240800,"Hinwil",6,2022-06-23,"Blei","ppm",19,"19","0",13,"13","0"
"9108",7186,"NS","Acker",2706800,1259200,"Elgg",1,1997-05-22,"Blei","ppm",17.8,"17.8","0",13.5,"13.5","0"
"9109",7186,"NS","Acker",2706800,1259200,"Elgg",2,2002-10-03,"Blei","ppm",17.7,"17.7","0",12.3,"12.3","0"
"9110",7186,"NS","Acker",2706800,1259200,"Elgg",3,2007-10-24,"Blei","ppm",17.7,"17.7","0",12.8,"12.8","0"
"9111",7186,"NS","Acker",2706800,1259200,"Elgg",4,2012-03-13,"Blei","ppm",16.9,"16.9","0",12.3,"12.3","0"
"9112",7186,"NS","Acker",2706800,1259200,"Elgg",5,2017-02-22,"Blei","ppm",17.3,"17.3","0",12.2,"12.2","0"
"9113",7186,"NS","Acker",2706800,1259200,"Elgg",6,2022-08-24,"Blei","ppm",18,"18","0",14,"14","0"
"9114",7187,"NS","Acker",2706400,1259000,"Elgg",1,1997-05-22,"Blei","ppm",24.1,"24.1","0",16.7,"16.7","0"
"9115",7187,"NS","Acker",2706400,1259000,"Elgg",2,2002-04-02,"Blei","ppm",21.3,"21.3","0",12,"12","0"
"9116",7187,"NS","Acker",2706400,1259000,"Elgg",3,2007-08-15,"Blei","ppm",22.2,"22.2","0",14.7,"14.7","0"
"9117",7187,"NS","Acker",2706400,1259000,"Elgg",4,2012-03-13,"Blei","ppm",20.4,"20.4","0",14.9,"14.9","0"
"9118",7187,"NS","Acker",2706400,1259000,"Elgg",5,2017-08-16,"Blei","ppm",36,"36","0",13.6,"13.6","0"
"9119",7187,"NS","Acker",2706400,1259000,"Elgg",6,2022-10-19,"Blei","ppm",21,"21","0",14,"14","0"
"9120",7188,"NS","Acker",2705800,1256800,"Zell",1,1997-05-29,"Blei","ppm",23.4,"23.4","0",10.2,"10.2","0"
"9121",7188,"NS","Acker",2705800,1256800,"Zell",2,2002-08-29,"Blei","ppm",NA,NA,NA,9.9,"9.9","0"
"9122",7188,"NS","Acker",2705800,1256800,"Zell",3,2007-05-30,"Blei","ppm",21.6,"21.6","0",11.5,"11.5","0"
"9123",7188,"NS","Acker",2705800,1256800,"Zell",4,2012-05-31,"Blei","ppm",21.9,"21.9","0",8.4,"8.4","0"
"9124",7188,"NS","Acker",2705800,1256800,"Zell",5,2017-10-19,"Blei","ppm",20.8,"20.8","0",7.9,"7.9","0"
"9125",7188,"NS","Acker",2705800,1256800,"Zell",6,2022-04-28,"Blei","ppm",19,"19","0",11,"11","0"
"9126",7189,"HS","Acker",2703400,1256600,"Zell",1,1997-05-22,"Blei","ppm",16,"16","0",10,"10","0"
"9127",7189,"HS","Acker",2703400,1256600,"Zell",2,2002-07-31,"Blei","ppm",16.2,"16.2","0",10,"10","0"
"9128",7189,"HS","Acker",2703400,1256600,"Zell",3,2007-08-09,"Blei","ppm",15.6,"15.6","0",10.7,"10.7","0"
"9129",7189,"HS","Acker",2703400,1256600,"Zell",4,2012-03-14,"Blei","ppm",15.4,"15.4","0",10.3,"10.3","0"
"9130",7189,"HS","Acker",2703400,1256600,"Zell",5,2017-02-22,"Blei","ppm",15.2,"15.2","0",10.3,"10.3","0"
"9131",7189,"HS","Acker",2703400,1256600,"Zell",6,2022-03-08,"Blei","ppm",15,"15","0",10.2,"10.2","0"
"9132",7190,"NS","Acker",2703200,1257600,"Zell",1,1997-05-29,"Blei","ppm",21.5,"21.5","0",15.4,"15.4","0"
"9133",7190,"NS","Acker",2703200,1257600,"Zell",2,2002-04-18,"Blei","ppm",21.4,"21.4","0",13.6,"13.6","0"
"9134",7190,"NS","Acker",2703200,1257600,"Zell",3,2007-10-24,"Blei","ppm",18.2,"18.2","0",13.4,"13.4","0"
"9135",7190,"NS","Acker",2703200,1257600,"Zell",4,2012-03-14,"Blei","ppm",18.4,"18.4","0",12.9,"12.9","0"
"9136",7190,"NS","Acker",2703200,1257600,"Zell",5,2017-07-12,"Blei","ppm",18.8,"18.8","0",12.8,"12.8","0"
"9137",7190,"NS","Acker",2703200,1257600,"Zell",6,2022-06-16,"Blei","ppm",21,"21","0",14,"14","0"
"9138",7191,"NS","Acker",2703000,1256400,"Zell",1,1997-05-22,"Blei","ppm",18.1,"18.1","0",7.7,"7.7","0"
"9139",7191,"NS","Acker",2703000,1256400,"Zell",2,2002-07-31,"Blei","ppm",16.8,"16.8","0",4.8,"4.8","0"
"9140",7191,"NS","Acker",2703000,1256400,"Zell",3,2007-08-09,"Blei","ppm",16.2,"16.2","0",6.9,"6.9","0"
"9141",7191,"NS","Acker",2703000,1256400,"Zell",4,2012-03-21,"Blei","ppm",14.8,"14.8","0",6.3,"6.3","0"
"9142",7191,"NS","Acker",2703000,1256400,"Zell",5,2017-02-22,"Blei","ppm",16.6,"16.6","0",5.6,"5.6","0"
"9143",7191,"NS","Acker",2703000,1256400,"Zell",6,2022-03-08,"Blei","ppm",15,"15","0",0,"<10","-1"
"9144",7192,"NS","Grünland",2700600,1255400,"Weisslingen",1,1997-06-10,"Blei","ppm",24.8,"24.8","0",15.8,"15.8","0"
"9145",7192,"NS","Grünland",2700600,1255400,"Weisslingen",2,2002-08-29,"Blei","ppm",20.2,"20.2","0",14.2,"14.2","0"
"9146",7192,"NS","Grünland",2700600,1255400,"Weisslingen",3,2007-06-19,"Blei","ppm",18.4,"18.4","0",12.4,"12.4","0"
"9147",7192,"NS","Grünland",2700600,1255400,"Weisslingen",4,2012-05-31,"Blei","ppm",18.9,"18.9","0",11.9,"11.9","0"
"9148",7192,"NS","Grünland",2700600,1255400,"Weisslingen",5,2017-03-22,"Blei","ppm",20.2,"20.2","0",13.3,"13.3","0"
"9149",7193,"NS","Acker",2700800,1254600,"Weisslingen",1,1997-05-28,"Blei","ppm",29.3,"29.3","0",15.7,"15.7","0"
"9150",7193,"NS","Acker",2700800,1254600,"Weisslingen",2,2002-07-31,"Blei","ppm",26.2,"26.2","0",17.1,"17.1","0"
"9151",7193,"NS","Acker",2700800,1254600,"Weisslingen",3,2007-10-25,"Blei","ppm",22.2,"22.2","0",15.5,"15.5","0"
"9152",7193,"NS","Acker",2700800,1254600,"Weisslingen",4,2012-03-14,"Blei","ppm",25,"25","0",15,"15","0"
"9153",7193,"NS","Acker",2700800,1254600,"Weisslingen",5,2017-03-29,"Blei","ppm",28.7,"28.7","0",13.7,"13.7","0"
"9154",7194,"NS","Grünland",2701400,1253800,"Weisslingen",1,1997-05-28,"Blei","ppm",21,"21","0",10.9,"10.9","0"
"9155",7194,"NS","Grünland",2701400,1253800,"Weisslingen",2,2002-04-18,"Blei","ppm",19.7,"19.7","0",13,"13","0"
"9156",7194,"NS","Grünland",2701400,1253800,"Weisslingen",3,2007-06-19,"Blei","ppm",18.6,"18.6","0",13.2,"13.2","0"
"9157",7194,"NS","Grünland",2701400,1253800,"Weisslingen",4,2012-06-20,"Blei","ppm",19.1,"19.1","0",12.3,"12.3","0"
"9158",7194,"NS","Grünland",2701400,1253800,"Weisslingen",5,2017-03-23,"Blei","ppm",19.7,"19.7","0",12.5,"12.5","0"
"9159",7195,"NS","Acker",2701400,1249400,"Russikon",1,1997-06-10,"Blei","ppm",22.9,"22.9","0",11.6,"11.6","0"
"9160",7195,"NS","Acker",2701400,1249400,"Russikon",2,2002-09-04,"Blei","ppm",19.9,"19.9","0",4.7,"4.7","0"
"9161",7195,"NS","Acker",2701400,1249400,"Russikon",3,2007-08-16,"Blei","ppm",17.9,"17.9","0",7,"7","0"
"9162",7195,"NS","Acker",2701400,1249400,"Russikon",4,2012-04-26,"Blei","ppm",17.8,"17.8","0",5.9,"5.9","0"
"9163",7195,"NS","Acker",2701400,1249400,"Russikon",5,2016-10-19,"Blei","ppm",17.5,"17.5","0",4.1,"4.1","0"
"9164",7196,"NS","Acker",2703400,1249400,"Russikon",1,1997-06-10,"Blei","ppm",26.2,"26.2","0",16.3,"16.3","0"
"9165",7196,"NS","Acker",2703400,1249400,"Russikon",2,2002-04-03,"Blei","ppm",23.1,"23.1","0",14.7,"14.7","0"
"9166",7196,"NS","Acker",2703400,1249400,"Russikon",3,2007-05-16,"Blei","ppm",21.9,"21.9","0",14.6,"14.6","0"
"9167",7196,"NS","Acker",2703400,1249400,"Russikon",4,2012-09-27,"Blei","ppm",22.3,"22.3","0",15.6,"15.6","0"
"9168",7196,"NS","Acker",2703400,1249400,"Russikon",5,2017-05-17,"Blei","ppm",23.5,"23.5","0",12.3,"12.3","0"
"9169",7196,"NS","Acker",2703400,1249400,"Russikon",6,2022-06-29,"Blei","ppm",21,"21","0",13,"13","0"
"9170",7197,"NS","Grünland",2705200,1249800,"Pfäffikon",1,1997-07-01,"Blei","ppm",20.6,"20.6","0",13.9,"13.9","0"
"9171",7197,"NS","Grünland",2705200,1249800,"Pfäffikon",2,2002-05-15,"Blei","ppm",18.7,"18.7","0",11.6,"11.6","0"
"9172",7197,"NS","Grünland",2705200,1249800,"Pfäffikon",3,2007-05-16,"Blei","ppm",18.1,"18.1","0",12.2,"12.2","0"
"9173",7197,"NS","Grünland",2705200,1249800,"Pfäffikon",4,2012-09-20,"Blei","ppm",18.6,"18.6","0",12.9,"12.9","0"
"9174",7197,"NS","Grünland",2705200,1249800,"Pfäffikon",5,2017-05-17,"Blei","ppm",18.5,"18.5","0",10.7,"10.7","0"
"9175",7197,"NS","Grünland",2705200,1249800,"Pfäffikon",6,2022-06-01,"Blei","ppm",18,"18","0",13,"13","0"
"9176",7198,"NS","Grünland",2707200,1244800,"Bäretswil",1,1997-07-02,"Blei","ppm",28.4,"28.4","0",14.1,"14.1","0"
"9177",7198,"NS","Grünland",2707200,1244800,"Bäretswil",2,2002-04-10,"Blei","ppm",24.7,"24.7","0",13.3,"13.3","0"
"9178",7198,"NS","Grünland",2707200,1244800,"Bäretswil",3,2007-04-17,"Blei","ppm",26.7,"26.7","0",13.8,"13.8","0"
"9179",7198,"NS","Grünland",2707200,1244800,"Bäretswil",4,2012-10-11,"Blei","ppm",25,"25","0",14.9,"14.9","0"
"9180",7198,"NS","Grünland",2707200,1244800,"Bäretswil",5,2017-06-28,"Blei","ppm",22.6,"22.6","0",10.9,"10.9","0"
"9181",7198,"NS","Grünland",2707200,1244800,"Bäretswil",6,2022-08-04,"Blei","ppm",23,"23","0",13,"13","0"
"9182",7199,"NS","Grünland",2709200,1243200,"Bäretswil",1,1997-07-02,"Blei","ppm",29.8,"29.8","0",19.1,"19.1","0"
"9183",7199,"NS","Grünland",2709200,1243200,"Bäretswil",2,2002-04-10,"Blei","ppm",28.8,"28.8","0",17.4,"17.4","0"
"9184",7199,"NS","Grünland",2709200,1243200,"Bäretswil",3,2007-04-24,"Blei","ppm",26.4,"26.4","0",16.8,"16.8","0"
"9185",7199,"NS","Grünland",2709200,1243200,"Bäretswil",4,2012-05-30,"Blei","ppm",26.9,"26.9","0",15.3,"15.3","0"
"9186",7199,"NS","Grünland",2709200,1243200,"Bäretswil",5,2017-06-28,"Blei","ppm",30.5,"30.5","0",14.1,"14.1","0"
"9187",7199,"NS","Grünland",2709200,1243200,"Bäretswil",6,2022-06-23,"Blei","ppm",26,"26","0",15,"15","0"
"9188",7200,"NS","Acker",2708000,1241400,"Hinwil",1,1997-06-25,"Blei","ppm",23.6,"23.6","0",12.4,"12.4","0"
"9189",7200,"NS","Acker",2708000,1241400,"Hinwil",2,2002-05-07,"Blei","ppm",23.5,"23.5","0",11.6,"11.6","0"
"9190",7200,"NS","Acker",2708000,1241400,"Hinwil",3,2007-04-24,"Blei","ppm",21.3,"21.3","0",11.9,"11.9","0"
"9191",7200,"NS","Acker",2708000,1241400,"Hinwil",4,2012-04-19,"Blei","ppm",21.3,"21.3","0",10,"10","0"
"9192",7200,"NS","Acker",2708000,1241400,"Hinwil",5,2017-07-05,"Blei","ppm",21,"21","0",10.8,"10.8","0"
"9193",7200,"NS","Acker",2708000,1241400,"Hinwil",6,2022-05-05,"Blei","ppm",21,"21","0",11,"11","0"
"9194",7201,"NS","Grünland",2707800,1240400,"Hinwil",1,1997-06-24,"Blei","ppm",21.7,"21.7","0",13.8,"13.8","0"
"9195",7201,"NS","Grünland",2707800,1240400,"Hinwil",2,2002-10-07,"Blei","ppm",19.9,"19.9","0",13.1,"13.1","0"
"9196",7201,"NS","Grünland",2707800,1240400,"Hinwil",3,2007-10-03,"Blei","ppm",19.5,"19.5","0",14.2,"14.2","0"
"9197",7201,"NS","Grünland",2707800,1240400,"Hinwil",4,2012-06-27,"Blei","ppm",19.7,"19.7","0",12.8,"12.8","0"
"9198",7201,"NS","Grünland",2707800,1240400,"Hinwil",5,2017-05-11,"Blei","ppm",19,"19","0",12.1,"12.1","0"
"9199",7201,"NS","Grünland",2707800,1240400,"Hinwil",6,2022-06-23,"Blei","ppm",30,"30","0",13,"13","0"
"9200",7202,"NS","Acker",2706400,1242400,"Hinwil",1,1997-07-02,"Blei","ppm",32.5,"32.5","0",23.6,"23.6","0"
"9201",7202,"NS","Acker",2706400,1242400,"Hinwil",2,2002-10-07,"Blei","ppm",26.8,"26.8","0",13.3,"13.3","0"
"9202",7202,"NS","Acker",2706400,1242400,"Hinwil",3,2007-04-24,"Blei","ppm",26.4,"26.4","0",14,"14","0"
"9203",7202,"NS","Acker",2706400,1242400,"Hinwil",4,2012-04-26,"Blei","ppm",26.3,"26.3","0",15.1,"15.1","0"
"9204",7202,"NS","Acker",2706400,1242400,"Hinwil",5,2017-05-11,"Blei","ppm",26,"26","0",13.6,"13.6","0"
"9205",7202,"NS","Acker",2706400,1242400,"Hinwil",6,2022-08-04,"Blei","ppm",26,"26","0",15,"15","0"
"9206",7203,"NS","Grünland",2708000,1238800,"Hinwil",1,1997-06-18,"Blei","ppm",25.9,"25.9","0",14.6,"14.6","0"
"9207",7203,"NS","Grünland",2708000,1238800,"Hinwil",2,2002-04-25,"Blei","ppm",25.3,"25.3","0",14.9,"14.9","0"
"9208",7203,"NS","Grünland",2708000,1238800,"Hinwil",3,2007-08-16,"Blei","ppm",24,"24","0",16.9,"16.9","0"
"9209",7203,"NS","Grünland",2708000,1238800,"Hinwil",4,2012-09-05,"Blei","ppm",24.1,"24.1","0",12,"12","0"
"9210",7203,"NS","Grünland",2708000,1238800,"Hinwil",5,2017-10-11,"Blei","ppm",23.9,"23.9","0",18.4,"18.4","0"
"9211",7203,"NS","Grünland",2708000,1238800,"Hinwil",6,2022-09-14,"Blei","ppm",23,"23","0",13,"13","0"
"9212",7204,"NS","Grünland",2707400,1238000,"Dürnten",1,1997-06-19,"Blei","ppm",20.8,"20.8","0",17.6,"17.6","0"
"9213",7204,"NS","Grünland",2707400,1238000,"Dürnten",2,2002-05-08,"Blei","ppm",19.5,"19.5","0",15.7,"15.7","0"
"9214",7204,"NS","Grünland",2707400,1238000,"Dürnten",3,2007-04-24,"Blei","ppm",19.8,"19.8","0",13.3,"13.3","0"
"9215",7204,"NS","Grünland",2707400,1238000,"Dürnten",4,2012-09-12,"Blei","ppm",19.5,"19.5","0",13.7,"13.7","0"
"9216",7204,"NS","Grünland",2707400,1238000,"Dürnten",5,2017-06-22,"Blei","ppm",28.2,"28.2","0",11.3,"11.3","0"
"9217",7204,"NS","Grünland",2707400,1238000,"Dürnten",6,2022-09-14,"Blei","ppm",27,"27","0",14,"14","0"
"9218",7205,"HS","Grünland",2710800,1235400,"Wald",1,1997-06-08,"Blei","ppm",29.5,"29.5","0",12,"12","0"
"9219",7205,"HS","Grünland",2710800,1235400,"Wald",2,2002-03-27,"Blei","ppm",27.3,"27.3","0",14.9,"14.9","0"
"9220",7205,"HS","Grünland",2710800,1235400,"Wald",3,2007-04-11,"Blei","ppm",28.8,"28.8","0",14.8,"14.8","0"
"9221",7205,"HS","Grünland",2710800,1235400,"Wald",4,2012-09-05,"Blei","ppm",26.5,"26.5","0",15.2,"15.2","0"
"9222",7205,"HS","Grünland",2710800,1235400,"Wald",5,2017-06-07,"Blei","ppm",27.2,"27.2","0",10.2,"10.2","0"
"9223",7205,"HS","Grünland",2710800,1235400,"Wald",6,2022-04-14,"Blei","ppm",28.8,"28.8","0",12.5,"12.5","0"
"9224",7206,"NS","Grünland",2712400,1238800,"Wald",1,1997-06-25,"Blei","ppm",28.1,"28.1","0",13.9,"13.9","0"
"9225",7206,"NS","Grünland",2712400,1238800,"Wald",2,2002-10-23,"Blei","ppm",25.9,"25.9","0",13.7,"13.7","0"
"9226",7206,"NS","Grünland",2712400,1238800,"Wald",3,2007-04-12,"Blei","ppm",23.9,"23.9","0",NA,NA,NA
"9227",7206,"NS","Grünland",2712400,1238800,"Wald",4,2012-05-30,"Blei","ppm",23.4,"23.4","0",13.5,"13.5","0"
"9228",7206,"NS","Grünland",2712400,1238800,"Wald",5,2017-06-07,"Blei","ppm",23.7,"23.7","0",10.7,"10.7","0"
"9229",7206,"NS","Grünland",2712400,1238800,"Wald",6,2022-03-23,"Blei","ppm",23,"23","0",14,"14","0"
"9230",7207,"NS","Grünland",2712400,1240400,"Wald",1,1997-06-19,"Blei","ppm",35.4,"35.4","0",19.6,"19.6","0"
"9231",7207,"NS","Grünland",2712400,1240400,"Wald",2,2002-09-12,"Blei","ppm",32.4,"32.4","0",17.7,"17.7","0"
"9232",7207,"NS","Grünland",2712400,1240400,"Wald",3,2007-04-12,"Blei","ppm",29.1,"29.1","0",NA,NA,NA
"9233",7207,"NS","Grünland",2712400,1240400,"Wald",4,2012-09-12,"Blei","ppm",31.4,"31.4","0",17.6,"17.6","0"
"9234",7207,"NS","Grünland",2712400,1240400,"Wald",5,2017-06-28,"Blei","ppm",29.3,"29.3","0",14.5,"14.5","0"
"9235",7207,"NS","Grünland",2712400,1240400,"Wald",6,2022-03-23,"Blei","ppm",30,"30","0",14,"14","0"
"9236",7208,"HS","Grünland",2712200,1242200,"Fischenthal",1,1997-06-19,"Blei","ppm",26.9,"26.9","0",13.2,"13.2","0"
"9237",7208,"HS","Grünland",2712200,1242200,"Fischenthal",2,2002-09-12,"Blei","ppm",24.7,"24.7","0",13.8,"13.8","0"
"9238",7208,"HS","Grünland",2712200,1242200,"Fischenthal",3,2007-04-12,"Blei","ppm",27.5,"27.5","0",13.4,"13.4","0"
"9239",7208,"HS","Grünland",2712200,1242200,"Fischenthal",4,2012-08-23,"Blei","ppm",25.7,"25.7","0",13,"13","0"
"9240",7208,"HS","Grünland",2712200,1242200,"Fischenthal",5,2017-08-24,"Blei","ppm",25.5,"25.5","0",8.3,"8.3","0"
"9241",7208,"HS","Grünland",2712200,1242200,"Fischenthal",6,2022-04-27,"Blei","ppm",24.9,"24.9","0",9.9,"9.9","0"
"9242",7209,"NS","Wald",2682400,1268400,"Eglisau",1,1996-06-25,"Blei","ppm",11.9,"11.9","0",6.7,"6.7","0"
"9243",7209,"NS","Wald",2682400,1268400,"Eglisau",2,2001-07-05,"Blei","ppm",13.5,"13.5","0",11,"11","0"
"9244",7209,"NS","Wald",2682400,1268400,"Eglisau",3,2006-06-21,"Blei","ppm",NA,NA,NA,7.7,"7.7","0"
"9245",7209,"NS","Wald",2682400,1268400,"Eglisau",4,2011-08-17,"Blei","ppm",13.5,"13.5","0",9.4,"9.4","0"
"9246",7209,"NS","Wald",2682400,1268400,"Eglisau",5,2016-06-23,"Blei","ppm",13.2,"13.2","0",9,"9","0"
"9247",7209,"NS","Wald",2682400,1268400,"Eglisau",6,2021-08-12,"Blei","ppm",14,"14","0",0,"<10","-1"
"9248",7210,"HS","Wald",2682600,1267800,"Bülach",1,1996-06-25,"Blei","ppm",13.7,"13.7","0",8.3,"8.3","0"
"9249",7210,"HS","Wald",2682600,1267800,"Bülach",2,2001-11-15,"Blei","ppm",14.3,"14.3","0",8.7,"8.7","0"
"9250",7210,"HS","Wald",2682600,1267800,"Bülach",3,2006-06-21,"Blei","ppm",18.3,"18.3","0",8.6,"8.6","0"
"9251",7210,"HS","Wald",2682600,1267800,"Bülach",4,2011-08-24,"Blei","ppm",14.2,"14.2","0",8.7,"8.7","0"
"9252",7210,"HS","Wald",2682600,1267800,"Bülach",5,2016-06-23,"Blei","ppm",13.3,"13.3","0",10.2,"10.2","0"
"9253",7210,"HS","Wald",2682600,1267800,"Bülach",6,2021-05-04,"Blei","ppm",13.1,"13.1","0",9,"9","0"
"9254",7211,"NS","Wald",2695000,1251000,"Volketswil",1,1996-06-28,"Blei","ppm",25.9,"25.9","0",13.5,"13.5","0"
"9255",7211,"NS","Wald",2695000,1251000,"Volketswil",2,2001-06-20,"Blei","ppm",26.6,"26.6","0",NA,NA,NA
