StandortID;p.dat;periode;KaboStatus;AktStandorttyp;Parameter;Wert_plot_OB;Wert_tab_OB;Klasse_OB;Quelle_OB;Wert_plot_UB;Wert_tab_UB;Klasse_UB;Quelle_UB
7896;12.04.2000;2;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.05;0.05;0;vbbo
7896;13.04.2005;3;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.05;0.05;0;vbbo
7896;22.04.2010;4;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7896;05.08.2015;5;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.05;0.05;0;vbbo
7896;10.09.2020;6;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7935;20.04.2000;2;NS;Wald;HGT_PPM;0.13;0.13;0;vbbo;0.06;0.06;0;vbbo
7935;02.06.2005;3;NS;Wald;HGT_PPM;NA;NA;NA;NA;0.06;0.06;0;vbbo
7935;21.05.2010;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7935;21.10.2015;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7935;05.11.2020;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7937;19.04.2000;2;NS;Wald;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
7937;21.04.2005;3;NS;Wald;HGT_PPM;NA;NA;NA;NA;0;<0.15;-1;xrf
7937;16.06.2010;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7937;13.08.2015;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7937;02.09.2020;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7938;16.11.1999;1;NS;Wald;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7938;27.05.2004;2;NS;Wald;HGT_PPM;0.06;0.06;0;vbbo;0.03;0.03;0;vbbo
7938;15.04.2009;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7938;12.06.2014;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7938;23.05.2019;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7938;05.06.2024;6;NS;Wald;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7941;13.04.2000;2;NS;Wald;HGT_PPM;0.17;0.17;0;vbbo;0.08;0.08;0;vbbo
7941;27.04.2005;3;NS;Wald;HGT_PPM;NA;NA;NA;NA;0.09;0.09;0;vbbo
7941;14.07.2010;4;NS;Wald;HGT_PPM;0.16;0.16;0;xrf;0;<0.15;-1;xrf
7941;14.07.2015;5;NS;Wald;HGT_PPM;0.17;0.17;0;xrf;0;<0.15;-1;xrf
7941;23.09.2020;6;NS;Wald;HGT_PPM;0.17;0.17;0;xrf;0;<0.15;-1;xrf
7942;19.04.2000;2;NS;Wald;HGT_PPM;0.14;0.14;0;vbbo;0.07;0.07;0;vbbo
7942;27.04.2005;3;NS;Wald;HGT_PPM;NA;NA;NA;NA;0.08;0.08;0;vbbo
7942;14.07.2010;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7942;14.07.2015;5;NS;Wald;HGT_PPM;0.15;0.15;0;xrf;0;<0.15;-1;xrf
7942;23.09.2020;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7943;13.04.2000;2;NS;Wald;HGT_PPM;0.08;0.08;0;vbbo;0.04;0.04;0;vbbo
7943;25.04.2005;3;NS;Wald;HGT_PPM;NA;NA;NA;NA;0.04;0.04;0;vbbo
7943;09.06.2010;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7943;14.07.2015;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7943;21.10.2020;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7944;13.04.2000;2;NS;Wald;HGT_PPM;0.07;0.07;0;vbbo;0.05;0.05;0;vbbo
7944;27.04.2005;3;NS;Wald;HGT_PPM;NA;NA;NA;NA;0.05;0.05;0;vbbo
7944;20.10.2010;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7944;22.10.2015;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7944;21.10.2020;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7945;23.05.2000;2;NS;Wald;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7945;13.04.2005;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0.05;0.05;0;vbbo
7945;04.08.2010;4;NS;Wald;HGT_PPM;NA;NA;NA;NA;0;<0.15;-1;xrf
7945;16.07.2015;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7945;30.09.2020;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7946;09.11.1999;1;NS;;HGT_PPM;0.13;0.13;0;vbbo;0.03;0.03;0;vbbo
7946;22.07.2004;2;NS;;HGT_PPM;0.16;0.16;0;vbbo;0.03;0.03;0;vbbo
7946;24.06.2009;3;NS;;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7946;05.06.2014;4;NS;;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7946;15.05.2019;5;NS;;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7946;06.06.2024;6;NS;;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7947;16.11.1999;1;NS;Wald;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
7947;29.04.2004;2;NS;Wald;HGT_PPM;NA;NA;NA;NA;0;<0.15;-1;xrf
7947;22.04.2009;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7947;26.06.2014;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7947;17.07.2019;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7947;19.06.2024;6;NS;Wald;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7949;02.11.1999;1;NS;Wald;HGT_PPM;0.08;0.08;0;vbbo;0.05;0.05;0;vbbo
7949;08.09.2004;2;NS;Wald;HGT_PPM;0.09;0.09;0;vbbo;0.05;0.05;0;vbbo
7949;22.04.2009;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7949;18.06.2014;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7949;16.05.2019;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7949;23.05.2024;6;NS;Wald;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7950;09.11.1999;1;NS;Wald;HGT_PPM;0.09;0.09;0;vbbo;0.03;0.03;0;vbbo
7950;02.09.2004;2;NS;Wald;HGT_PPM;NA;NA;NA;NA;0.04;0.04;0;vbbo
7950;15.04.2009;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7950;05.06.2014;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7950;09.05.2019;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7950;06.06.2024;6;NS;Wald;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7952;02.11.1999;1;NS;Wald;HGT_PPM;0.09;0.09;0;vbbo;0.04;0.04;0;vbbo
7952;04.08.2004;2;NS;Wald;HGT_PPM;NA;NA;NA;NA;0.04;0.04;0;vbbo
7952;13.05.2009;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7952;26.06.2014;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7952;10.07.2019;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7952;19.06.2024;6;NS;Wald;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7954;10.11.1999;1;NS;Wald;HGT_PPM;0.06;0.06;0;vbbo;0.02;0.02;0;vbbo
7954;27.05.2004;2;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7954;24.06.2009;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7954;23.07.2014;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7954;25.04.2019;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7954;05.06.2024;6;NS;Wald;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7955;29.03.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7955;18.10.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;NA;NA;NA;NA
7955;16.11.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.1;0.1;0;vbbo;0.1;0.1;0;vbbo
7955;20.10.2022;6;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.11;0.11;0;vbbo;0.11;0.11;0;vbbo
7957;29.03.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7957;30.03.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.45;0.45;0;vbbo;NA;NA;NA;NA
7957;06.04.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.53;0.53;2;vbbo;0.01;0.01;0;vbbo
7957;26.10.2022;6;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.58;0.58;2;vbbo;0.24;0.24;0;vbbo
8362;15.11.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.16;0.16;0;vbbo;0;<0.15;-1;xrf
8362;09.05.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.14;0.14;0;vbbo;0.07;0.07;0;vbbo
8362;16.03.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.11;0.11;0;vbbo;0.03;0.03;0;vbbo
9074;12.06.2013;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
9074;10.10.2018;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.06;0.06;0;vbbo
16219;29.06.2022;6;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.39;0.39;0;vbbo;0.2;0.2;0;vbbo
1631;08.08.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
1631;26.10.2005;3;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
1631;25.11.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0;<0.8;-1;xrf;NA;NA;NA;NA
1631;11.11.2015;5;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.36;0.36;0;vbbo;NA;NA;NA;NA
1631;13.11.2020;6;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0;<0.8;-1;xrf;0;<0.8;-1;xrf
6398;19.09.1995;1;NS;Wald;CDT_PPM;0.25;0.25;0;vbbo;0.15;0.15;0;vbbo
6398;19.07.2000;2;NS;Wald;CDT_PPM;0.25;0.25;0;vbbo;0.15;0.15;0;vbbo
6398;27.10.2005;3;NS;Wald;CDT_PPM;0.24;0.24;0;vbbo;0.14;0.14;0;vbbo
6398;02.09.2010;4;NS;Wald;CDT_PPM;0.27;0.27;0;vbbo;0.14;0.14;0;vbbo
6398;24.09.2015;5;NS;Wald;CDT_PPM;0.24;0.24;0;vbbo;0.15;0.15;0;vbbo
6398;29.02.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6399;07.09.1995;1;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.1;0.1;0;vbbo
6399;25.07.2000;2;NS;Wald;CDT_PPM;0.09;0.09;0;vbbo;0;<0.8;-1;xrf
6399;06.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.09;0.09;0;vbbo
6399;06.10.2010;4;NS;Wald;CDT_PPM;0.1;0.1;0;vbbo;0.09;0.09;0;vbbo
6399;09.07.2015;5;NS;Wald;CDT_PPM;0.1;0.1;0;vbbo;0.09;0.09;0;vbbo
6400;19.09.1995;1;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.07;0.07;0;vbbo
6400;21.10.2000;2;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;NA;NA;NA;NA
6400;23.11.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.07;0.07;0;vbbo
6400;02.09.2010;4;NS;Wald;CDT_PPM;0.06;0.06;0;vbbo;0.08;0.08;0;vbbo
6400;13.05.2015;5;NS;Wald;CDT_PPM;0.05;0.05;0;vbbo;0.06;0.06;0;vbbo
6400;07.03.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6401;19.09.1995;1;HS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.09;0.09;0;vbbo
6401;12.10.2000;2;HS;Wald;CDT_PPM;0.06;0.06;0;vbbo;0.08;0.08;0;vbbo
6401;16.11.2005;3;HS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.1;0.1;0;vbbo
6401;17.06.2010;4;HS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.1;0.1;0;vbbo
6401;11.11.2015;5;HS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.09;0.09;0;vbbo
6401;03.09.2020;6;HS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.1;0.1;0;vbbo
6402;19.09.1995;1;NS;Wald;CDT_PPM;0.1;0.1;0;vbbo;0.1;0.1;0;vbbo
6402;19.07.2000;2;NS;Wald;CDT_PPM;0.11;0.11;0;vbbo;0.08;0.08;0;vbbo
6402;27.10.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.09;0.09;0;vbbo
6402;17.06.2010;4;NS;Wald;CDT_PPM;0.09;0.09;0;vbbo;0.07;0.07;0;vbbo
6402;18.11.2015;5;NS;Wald;CDT_PPM;0.13;0.13;0;vbbo;0.09;0.09;0;vbbo
6402;11.04.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6403;20.09.1995;1;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.06;0.06;0;vbbo
6403;02.11.2000;2;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0;<0.8;-1;xrf
6403;15.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.07;0.07;0;vbbo
6403;18.08.2010;4;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.06;0.06;0;vbbo
6403;08.10.2015;5;NS;Wald;CDT_PPM;0.06;0.06;0;vbbo;0.06;0.06;0;vbbo
6403;13.06.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6404;07.09.1995;1;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.13;0.13;0;vbbo
6404;12.10.2000;2;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0;<0.8;-1;xrf
6404;07.08.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.12;0.12;0;vbbo
6404;07.07.2010;4;NS;Wald;CDT_PPM;0.06;0.06;0;vbbo;0.11;0.11;0;vbbo
6404;01.10.2015;5;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.12;0.12;0;vbbo
6404;13.06.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6405;22.09.1995;1;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0;<0.8;-1;xrf
6405;29.08.2000;2;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0;<0.8;-1;xrf
6405;01.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.06;0.06;0;vbbo
6405;27.05.2010;4;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.06;0.06;0;vbbo
6405;04.11.2015;5;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.06;0.06;0;vbbo
6406;04.09.1995;1;NS;Wald;CDT_PPM;0.05;0.05;0;vbbo;0.08;0.08;0;vbbo
6406;26.07.2000;2;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0;<0.8;-1;xrf
6406;14.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.05;0.05;0;vbbo
6406;30.06.2010;4;NS;Wald;CDT_PPM;0.05;0.05;0;vbbo;0.06;0.06;0;vbbo
6406;01.07.2015;5;NS;Wald;CDT_PPM;0.06;0.06;0;vbbo;0.07;0.07;0;vbbo
6407;22.09.1995;1;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.09;0.09;0;vbbo
6407;27.06.2000;2;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;NA;NA;NA;NA
6407;08.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.06;0.06;0;vbbo
6407;30.06.2010;4;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.07;0.07;0;vbbo
6407;01.07.2015;5;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.09;0.09;0;vbbo
6408;19.09.1995;1;NS;Wald;CDT_PPM;0.18;0.18;0;vbbo;0.14;0.14;0;vbbo
6408;19.07.2000;2;NS;Wald;CDT_PPM;0.18;0.18;0;vbbo;NA;NA;NA;NA
6408;27.10.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.12;0.12;0;vbbo
6408;08.07.2010;4;NS;Wald;CDT_PPM;0.16;0.16;0;vbbo;NA;NA;NA;NA
6408;18.11.2015;5;NS;Wald;CDT_PPM;0.15;0.15;0;vbbo;0.14;0.14;0;vbbo
6408;29.02.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6409;20.09.1995;1;HS;Wald;CDT_PPM;0.22;0.22;0;vbbo;0.14;0.14;0;vbbo
6409;02.11.2000;2;HS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.17;0.17;0;vbbo
6409;13.07.2005;3;HS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.15;0.15;0;vbbo
6409;11.08.2010;4;HS;Wald;CDT_PPM;0.18;0.18;0;vbbo;0.15;0.15;0;vbbo
6409;08.10.2015;5;HS;Wald;CDT_PPM;0.2;0.2;0;vbbo;0.14;0.14;0;vbbo
6409;03.09.2020;6;HS;Wald;CDT_PPM;0.2;0.2;0;vbbo;0.12;0.12;0;vbbo
6410;07.09.1995;1;NS;Wald;CDT_PPM;0.17;0.17;0;vbbo;0.12;0.12;0;vbbo
6410;05.07.2000;2;NS;Wald;CDT_PPM;0.15;0.15;0;vbbo;0.12;0.12;0;vbbo
6410;13.07.2005;3;NS;Wald;CDT_PPM;0.16;0.16;0;vbbo;0.13;0.13;0;vbbo
6410;07.07.2010;4;NS;Wald;CDT_PPM;0.16;0.16;0;vbbo;0.14;0.14;0;vbbo
6410;01.10.2015;5;NS;Wald;CDT_PPM;0.16;0.16;0;vbbo;0.15;0.15;0;vbbo
6410;14.03.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6411;07.09.1995;1;NS;Wald;CDT_PPM;0.13;0.13;0;vbbo;0.15;0.15;0;vbbo
6411;05.07.2000;2;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6411;09.11.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.13;0.13;0;vbbo
6411;07.07.2010;4;NS;Wald;CDT_PPM;0.11;0.11;0;vbbo;NA;NA;NA;NA
6411;01.10.2015;5;NS;Wald;CDT_PPM;0.1;0.1;0;vbbo;0.14;0.14;0;vbbo
6411;21.03.2024;6;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6412;22.09.1995;1;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6412;24.05.2000;2;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6412;01.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0;<0.8;-1;xrf
6412;01.07.2010;4;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.06;0.06;0;vbbo
6412;08.07.2015;5;NS;Wald;CDT_PPM;0.09;0.09;0;vbbo;0.06;0.06;0;vbbo
6413;22.09.1995;1;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6413;22.08.2000;2;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6413;14.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0;<0.8;-1;xrf
6413;01.07.2010;4;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.05;0.05;0;vbbo
6413;01.07.2015;5;NS;Wald;CDT_PPM;0.08;0.08;0;vbbo;0.06;0.06;0;vbbo
6414;04.09.1995;1;NS;Wald;CDT_PPM;0.13;0.13;0;vbbo;0.14;0.14;0;vbbo
6414;26.07.2000;2;NS;Wald;CDT_PPM;NA;NA;NA;NA;0.13;0.13;0;vbbo
6414;02.11.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.16;0.16;0;vbbo
6414;08.07.2010;4;NS;Wald;CDT_PPM;0.14;0.14;0;vbbo;0.13;0.13;0;vbbo
6414;08.07.2015;5;NS;Wald;CDT_PPM;0.15;0.15;0;vbbo;0.14;0.14;0;vbbo
6415;08.09.1995;1;NS;Wald;CDT_PPM;0.09;0.09;0;vbbo;0.13;0.13;0;vbbo
6415;26.07.2000;2;NS;Wald;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6415;09.11.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.12;0.12;0;vbbo
6415;08.07.2010;4;NS;Wald;CDT_PPM;0.12;0.12;0;vbbo;NA;NA;NA;NA
6415;09.07.2015;5;NS;Wald;CDT_PPM;0.12;0.12;0;vbbo;0.14;0.14;0;vbbo
6416;05.09.1995;1;NS;Wald;CDT_PPM;0.07;0.07;0;vbbo;0.1;0.1;0;vbbo
6416;25.07.2000;2;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;NA;NA;NA;NA
6416;08.09.2005;3;NS;Wald;CDT_PPM;0;<0.8;-1;xrf;0.07;0.07;0;vbbo
6416;30.06.2010;4;NS;Wald;CDT_PPM;0.06;0.06;0;vbbo;NA;NA;NA;NA
6416;24.06.2015;5;NS;Wald;CDT_PPM;0.06;0.06;0;vbbo;0.1;0.1;0;vbbo
6417;14.09.1995;1;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.24;0.24;0;vbbo;0.3;0.3;0;vbbo
6417;29.08.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.23;0.23;0;vbbo;0.15;0.15;0;vbbo
6417;10.08.2005;3;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.25;0.25;0;vbbo;0.16;0.16;0;vbbo
6417;24.03.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.22;0.22;0;vbbo;0.19;0.19;0;vbbo
6417;23.04.2015;5;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.23;0.23;0;vbbo;0.17;0.17;0;vbbo
6418;13.09.1995;1;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.74;0.74;0;vbbo;0.4;0.4;0;vbbo
6418;15.08.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.7;0.7;0;vbbo;0.4;0.4;0;vbbo
6418;19.05.2005;3;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.69;0.69;0;vbbo;0.38;0.38;0;vbbo
6418;31.03.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.79;0.79;0;vbbo;0.27;0.27;0;vbbo
6418;11.03.2015;5;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.74;0.74;0;vbbo;0.32;0.32;0;vbbo
6418;04.04.2024;6;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6419;14.09.1995;1;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.24;0.24;0;vbbo;0.19;0.19;0;vbbo
6419;25.10.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.21;0.21;0;vbbo;0.14;0.14;0;vbbo
6419;25.03.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.22;0.22;0;vbbo;0.16;0.16;0;vbbo
6419;12.03.2015;5;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.25;0.25;0;vbbo;0.2;0.2;0;vbbo
6420;04.09.1995;1;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.22;0.22;0;vbbo;0.16;0.16;0;vbbo
6420;25.10.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.14;0.14;0;vbbo;NA;NA;NA;NA
6420;25.03.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.19;0.19;0;vbbo;0.14;0.14;0;vbbo
6420;18.03.2015;5;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.22;0.22;0;vbbo;0.16;0.16;0;vbbo
6421;13.09.1995;1;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.27;0.27;0;vbbo;0.21;0.21;0;vbbo
6421;15.08.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.25;0.25;0;vbbo;0.2;0.2;0;vbbo
6421;15.04.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.25;0.25;0;vbbo;0.18;0.18;0;vbbo
6421;17.03.2015;5;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.31;0.31;0;vbbo;0.22;0.22;0;vbbo
6421;14.03.2024;6;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6422;05.09.1995;1;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.23;0.23;0;vbbo;0.16;0.16;0;vbbo
6422;25.10.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.15;0.15;0;vbbo;NA;NA;NA;NA
6422;21.07.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.18;0.18;0;vbbo;0.12;0.12;0;vbbo
6422;23.04.2015;5;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.24;0.24;0;vbbo;0.13;0.13;0;vbbo
6423;13.09.1995;1;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.21;0.21;0;vbbo;0.17;0.17;0;vbbo
6423;01.11.2000;2;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.2;0.2;0;vbbo;NA;NA;NA;NA
6423;31.03.2010;4;NS;AckerGemüsebauSpez.kulturen;CDT_PPM;0.22;0.22;0;vbbo;0.13;0.13;0;vbbo
